Resort ID,Resort Name,Continent,Country,State/Province,Country Code
2425,schwarzenbachlift-altglashuetten,Europe,Germany,Baden-Wurttemberg,DE
2426,schwarzenberg-elstra,Europe,Germany,Saxony (Sachsen),DE
2427,schwarzer-mann-pruem,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2428,schwarzhorn-waldstetten,Europe,Germany,Baden-Wurttemberg,DE
2429,schwedenwall-hohe-hoelle,Europe,Germany,Bavaria (Bayern),DE
2430,seeg,Europe,Germany,Bavaria (Bayern),DE
2431,seibelseckle-seebach,Europe,Germany,Baden-Wurttemberg,DE
2432,seimberg-brotterode,Europe,Germany,Thuringia (Thuringen),DE
2433,sellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2434,sieben-linden-berg-arzberg,Europe,Germany,Bavaria (Bayern),DE
2435,silbersattel-steinach,Europe,Germany,Thuringia (Thuringen),DE
2436,simmelsberg,Europe,Germany,Hesse (Hessen),DE
2437,simmersfeld,Europe,Germany,Baden-Wurttemberg,DE
2438,sinswang-oberstaufen,Europe,Germany,Bavaria (Bayern),DE
2439,sitzambuch-schnaittenbach,Europe,Germany,Bavaria (Bayern),DE
2440,ski-club-moerlenbach-mount-mackenheim,Europe,Germany,Hesse (Hessen),DE
2441,ski-club-rhoen-fulda-schwedenschanze-simmelsberg,Europe,Germany,Hesse (Hessen),DE
2442,ski-sport-alm-burladingen,Europe,Germany,Baden-Wurttemberg,DE
2443,snow-city-riyadh,Europe,Germany,Germany,DE
2444,snow-town-saigon,Europe,Germany,Germany,DE
2445,snowtropolis-senftenberg,Europe,Germany,Brandenburg,DE
2446,solla-thurmansbang,Europe,Germany,Bavaria (Bayern),DE
2447,sonnenberg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2448,sonnenbichl-bad-wiessee,Europe,Germany,Bavaria (Bayern),DE
2449,sonnenhanglifte-unterjoch,Europe,Germany,Bavaria (Bayern),DE
2450,sonnenlift-aigis-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE
2451,sonnenlifts-roefleuten-pfronten,Europe,Germany,Bavaria (Bayern),DE
2452,spiegelthalerstrasse-clausthal-zellerfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2453,spielberg-obernhausen,Europe,Germany,Hesse (Hessen),DE
2454,spies-betzenstein,Europe,Germany,Bavaria (Bayern),DE
2455,spieserlifte-unterjoch,Europe,Germany,Bavaria (Bayern),DE
2456,spitzenbergkoepfle-innerlehen-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE
2457,springe,Europe,Germany,Lower Saxony (Niedersachsen),DE
2458,stadtpark-thum,Europe,Germany,Saxony (Sachsen),DE
2459,staffelberg-bad-staffelstein,Europe,Germany,Bavaria (Bayern),DE
2460,steinberglift-langfurth-schoefweg,Europe,Germany,Bavaria (Bayern),DE
2461,steinbrunnenlift-hintersteinbach,Europe,Germany,Baden-Wurttemberg,DE
2462,steinrueckenlift-ettenhausen-schleching,Europe,Germany,Bavaria (Bayern),DE
2463,sternberg-linderhofe-extertal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2464,sternrodt-bruchhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2465,stetten-am-kalten-markt,Europe,Germany,Baden-Wurttemberg,DE
2466,stierhuette-falkau,Europe,Germany,Baden-Wurttemberg,DE
2467,stixner-lift-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE
2468,stocksberg-beilstein,Europe,Germany,Baden-Wurttemberg,DE
2469,stoeckerkopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE
2470,stokinger-freudenstadt-lauterbad,Europe,Germany,Baden-Wurttemberg,DE
2471,stollenbach-bei-oberried,Europe,Germany,Baden-Wurttemberg,DE
2472,streckewalde-grossrueckerswalde,Europe,Germany,Saxony (Sachsen),DE
2473,sulzberg-oberthannen,Europe,Germany,Bavaria (Bayern),DE
2474,sulzberglift-hammer-siegsdorf,Europe,Germany,Bavaria (Bayern),DE
2475,taele-messstetten,Europe,Germany,Baden-Wurttemberg,DE
2476,taennicht-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen),DE
2477,talblick-mitteltal-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE
2478,tannenberglift-immenreuth,Europe,Germany,Bavaria (Bayern),DE
2479,tannerfeld-bayrischzell,Europe,Germany,Bavaria (Bayern),DE
2480,tegelberg-schwangau,Europe,Germany,Bavaria (Bayern),DE
2481,tennenbronn-schramberg,Europe,Germany,Baden-Wurttemberg,DE
2482,tettau-wildberg,Europe,Germany,Bavaria (Bayern),DE
2483,thaemers-floss-neukirchen-knuell,Europe,Germany,Hesse (Hessen),DE
2484,thalerhoehe-wiederhofen-missen-wilhams,Europe,Germany,Bavaria (Bayern),DE
2485,thoma-hinterzarten,Europe,Germany,Baden-Wurttemberg,DE
2486,thurner,Europe,Germany,Baden-Wurttemberg,DE
2487,torfhauslifte-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2488,traifelberg-honau-lichtenstein,Europe,Germany,Baden-Wurttemberg,DE
2489,tranzlberg-moosach-falkenberg,Europe,Germany,Bavaria (Bayern),DE
2490,treffelhausen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,DE
2491,treisberg-schmitten,Europe,Germany,Hesse (Hessen),DE
2492,truchtelfingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE
2493,truebenreute-dewangen-aalen,Europe,Germany,Baden-Wurttemberg,DE
2494,trusetal,Europe,Germany,Thuringia (Thuringen),DE
2495,tuernental-fuernsal-dornhan,Europe,Germany,Baden-Wurttemberg,DE
2496,uebersfeld-marxheim,Europe,Germany,Bavaria (Bayern),DE
2497,unter-tann-gosheim,Europe,Germany,Baden-Wurttemberg,DE
2498,unterhuette-waldmuenchen,Europe,Germany,Bavaria (Bayern),DE
2499,unterstmatt,Europe,Germany,Baden-Wurttemberg,DE
2500,unterweissenbach,Europe,Germany,Bavaria (Bayern),DE
2501,urspring-lonsee,Europe,Germany,Baden-Wurttemberg,DE
2502,usseln,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2503,valtenberg-valtenhaeuser-neukirchlausitz,Europe,Germany,Saxony (Sachsen),DE
2504,vilsingen,Europe,Germany,Southern Germany,DE
2505,vogelskopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE
2506,voithenberg-furth-im-wald,Europe,Germany,Bavaria (Bayern),DE
2507,voraufvogling-siegsdorf,Europe,Germany,Bavaria (Bayern),DE
2508,wagnershalde-messstetten,Europe,Germany,Baden-Wurttemberg,DE
2509,waldhaeuser-neuschoenau,Europe,Germany,Bavaria (Bayern),DE
2510,waldskilift-schnittlingen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,DE
2511,waldsportpark-ebersberg,Europe,Germany,Bavaria (Bayern),DE
2512,wallberg-rottach-egern,Europe,Germany,Bavaria (Bayern),DE
2513,walpersdorf,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2514,wartberg-laengenau-selb,Europe,Germany,Bavaria (Bayern),DE
2515,wartenberg,Europe,Germany,Bavaria (Bayern),DE
2516,wasentegernbach-loh-dorfen,Europe,Germany,Bavaria (Bayern),DE
2517,wasserkuppe,Europe,Germany,Hesse (Hessen),DE
2518,wehingen,Europe,Germany,Baden-Wurttemberg,DE
2519,wehrhalden,Europe,Germany,Baden-Wurttemberg,DE
2520,wehrsdorf-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen),DE
2521,weikersberg-koenigsbronn,Europe,Germany,Baden-Wurttemberg,DE
2522,weissbach-an-der-alpenstrasse-schneizlreuth,Europe,Germany,Bavaria (Bayern),DE
2523,weisser-stein-hellenthal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2524,wendelstein-brannenburgosterhofen,Europe,Germany,Bavaria (Bayern),DE
2525,wengen-weitnau,Europe,Germany,Bavaria (Bayern),DE
2526,werda,Europe,Germany,Saxony (Sachsen),DE
2527,wermelskirchen-toeckelhausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2528,westerburg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2529,westernberg-ruhpolding,Europe,Germany,Bavaria (Bayern),DE
2530,wildenthal,Europe,Germany,Saxony (Sachsen),DE
2531,wildewiese-sundern,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2532,wildmooslift-oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern),DE
2533,willmandingen-skilift-laengloch,Europe,Germany,Baden-Wurttemberg,DE
2534,windheim-steinbach-am-wald,Europe,Germany,Bavaria (Bayern),DE
2535,winterberger-nordhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2536,winterberglift-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE
2537,winterberglifte-schonach-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE
2538,winterhalde-degenfeld-schwaebisch-gmuend,Europe,Germany,Baden-Wurttemberg,DE
2539,wirtsberg-bartholomaeheubach,Europe,Germany,Baden-Wurttemberg,DE
2540,wittenburg-alpincenter-hamburg-wittenburg,Europe,Germany,Mecklenburg-Western Pomerania (Mecklenburg-Vorpommern),DE
2541,witthoh-emmingen-liptingen,Europe,Germany,Baden-Wurttemberg,DE
2542,witzberg-pockau,Europe,Germany,Saxony (Sachsen),DE
2543,wolfsberglift-siegsdorf,Europe,Germany,Bavaria (Bayern),DE
2544,wolfsschlucht-pruem,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2545,wurgwitz,Europe,Germany,Saxony (Sachsen),DE
2546,wurmsteinlift-flossenbuerg,Europe,Germany,Bavaria (Bayern),DE
2547,zeyers-wies-bolheim-herbrechtingen,Europe,Germany,Baden-Wurttemberg,DE
2548,ziegelhaeuser-muensingen,Europe,Germany,Baden-Wurttemberg,DE
2549,ziegenberg-zwoenitz,Europe,Germany,Saxony (Sachsen),DE
2550,zschorlau,Europe,Germany,Saxony (Sachsen),DE
2551,zuckerfeld,Europe,Germany,Hesse (Hessen),DE
2552,zuflucht-baiersbronn,Europe,Germany,Baden-Wurttemberg,DE
2553,zweibruecken,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2554,zwoelfmorgental-wernigerode,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2555,. Jahorina,Europe,Bosnia and Herzegovina,Republika Srpska,BA
2556,. Babin Do – Bjelašnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2557,balkana,Europe,Bosnia and Herzegovina,Republika Srpska,BA
2558,blidinje-risovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2559,brusnica-fojnica,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2560,busovaca,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2561,igrista-vlasenica,Europe,Bosnia and Herzegovina,Republika Srpska,BA
2562,kozara,Europe,Bosnia and Herzegovina,Republika Srpska,BA
2563,malo-polje-igman,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2564,ostrelj-bosanski-petrovac,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2565,pridolci,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2566,radusa,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2567,rogatica,Europe,Bosnia and Herzegovina,Bosnia and Herzegovina,BA
2568,rostovo,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2569,stozer-vrana-kupres,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2570,vlasic,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,BA
2872,. Vogel – Bohinj,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2873,. Krvavec,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2874,mariborsko-pohorje-maribor,Europe,Slovenia,Podravska,SI
2875,kanin-sella-neveabovec,Europe,Slovenia,Goriska,SI
2876,cerkno,Europe,Slovenia,Goriska,SI
2877,stari-vrh,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2878,kobla-bohinj,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2879,kranjska-gora,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2880,bela-komarna-vas,Europe,Slovenia,Jugovzhodna Slovenija (Southeast Slovenia),SI
2881,bukovnik,Europe,Slovenia,Carinthia (Koroska),SI
2882,celjska-koca,Europe,Slovenia,Savinjska,SI
2883,dole-pri-litiji,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2884,encijan,Europe,Slovenia,Goriska,SI
2885,golte,Europe,Slovenia,Savinjska,SI
2886,izver-sodrazica,Europe,Slovenia,Jugovzhodna Slovenija (Southeast Slovenia),SI
2887,janina-rogaska-slatina,Europe,Slovenia,Savinjska,SI
2888,javornik,Europe,Slovenia,Goriska,SI
2889,kandrse-vidrga,Europe,Slovenia,Zasavska,SI
2890,kope,Europe,Slovenia,Carinthia (Koroska),SI
2891,krpin-begunje,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2892,ledinica-ziri,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2893,logarska-dolina,Europe,Slovenia,Savinjska,SI
2894,luce,Europe,Slovenia,Savinjska,SI
2895,macesnovc-ratece,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2896,marela-kisovec-zagorje-ob-savi,Europe,Slovenia,Zasavska,SI
2897,masun,Europe,Slovenia,Primorsko-notranjska,SI
2898,mrzla-dolina-horjul,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2899,osovje,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2900,park-kralja-matjaza-crna-na-koroskem,Europe,Slovenia,Carinthia (Koroska),SI
2901,pokljuka-goreljek,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2902,poseka-ravne-na-koroskem,Europe,Slovenia,Carinthia (Koroska),SI
2903,pungrat-besnica,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2904,ribnica-na-pohorju-ribnisko-pohorje,Europe,Slovenia,Carinthia (Koroska),SI
2905,ribniska-koca-ribnisko-pohorje,Europe,Slovenia,Carinthia (Koroska),SI
2906,rimski-vrelec,Europe,Slovenia,Carinthia (Koroska),SI
2907,rogla,Europe,Slovenia,Savinjska,SI
2908,rudno-zelezniki,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2909,senozeta,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2910,sentjost-nad-horjulom,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2911,ski-bor-crni-vrh,Europe,Slovenia,Goriska,SI
2912,soriska-planina,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2913,spanov-vrh,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2914,straza-bled,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2915,sviscaki,Europe,Slovenia,Primorsko-notranjska,SI
2916,trije-kralji,Europe,Slovenia,Podravska,SI
2917,ulovka-jamnik,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2918,velika-planina,Europe,Slovenia,Osrednjeslovenska (Central Slovenia),SI
2919,visevnik-na-pokljuki,Europe,Slovenia,Gorenjska (Upper Carniola),SI
2920,vojsko,Europe,Slovenia,Goriska,SI
2921, Kolašin 1450/Kolašin 1600,Europe,Montenegro,Montenegro,ME
2922,durmitor,Europe,Montenegro,Montenegro,ME
2923,lokve,Europe,Montenegro,Montenegro,ME
2924,zabljak,Europe,Montenegro,Montenegro,ME
2925,. Szczyrk Mountain Resort,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2926,. Białka Tatrzańska – Kotelnica/Kaniówka/Bania,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2927,. Szymoszkowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2928, Kasprowy Wierch – Zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2929,zieleniec,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2930,szklarska-poreba-szrenica,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2931,czarna-gora-sienna,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2932,. Hawrań – Jurgów,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2933,. Nosal – Bystre,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2934,. Harenda,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2935,. Witów,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2936,. Bialy Potok,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2937,amalka-suleczyno,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL
2938,arlamow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2939,art-ski-bielice,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2940,baba-jaga-bodzentyn,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),PL
2941,babica,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2942,bakcy-na-goruszce-jaworze,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2943,barania-gora-wisla,Europe,Poland,Poland,PL
2944,bartek,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2945,batorz,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
2946,berest,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2947,beskid-sport-arena-szczyrk,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2948,beskid-spytkowice,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2949,beskidek-szczyrk,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2950,bialy-jar-karpacz,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2951,bialy-krzyz-szczyrk,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2952,bielawa,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2953,bobliwo,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
2954,bochnia-wisla,Europe,Poland,Poland,PL
2955,bor-zwardon,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2956,borowice,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2957,budzowski-wierch-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2958,budzynski,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2959,celejow,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
2960,chelmowa-gora-krasnobrod,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
2961,chodziez,Europe,Poland,Greater Poland (Wojewodztwo wielkopolskie),PL
2962,chotarz-koscielisko,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2963,chyrowa,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2964,cieniawa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2965,cienkow-malinka-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2966,cisowa,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2967,czantoria-ustron,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2968,czarnorzeki,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2969,czarnow-kamienna-gora,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2970,czarny-gron,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2971,czarny-kamien,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2972,czerwony-szlak,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2973,czorsztyn-kluszkowce,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2974,czupel-wisla,Europe,Poland,Poland,PL
2975,dabrowka-suwalki,Europe,Poland,Podlaskie (Wojewodztwo podlaskie),PL
2976,debowiec-bielsko-biala,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2977,diament-miedzygorze,Europe,Poland,Poland,PL
2978,dluga-polana-nowy-targ,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2979,dolina-lesnicyswiniorki-brenna-lesnica,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2980,dolomity-sportowa-dolina-sucha-gora-bytom,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2981,dwie-doliny-wierchomla-malaszczawnik-piwniczna-zdrojmuszyna,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2982,dzikowiec-boguszow-gorce,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
2983,dziubasowki-nowy-targ-planned,Europe,Poland,Poland,PL
2984,gigant-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2985,globus-ski-lublin,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
2986,glodowka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2987,golebiewski-mikolajki,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL
2988,gora-czterech-wiatrow-maragowo,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL
2989,gora-kamiensk,Europe,Poland,Lodz (Wojewodztwo lodzkie),PL
2990,gora-parkowa-krynica-zdroj,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2991,gora-zar-miedzybrodzie-zywieckie,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
2992,gorny,Europe,Poland,Poland,PL
2993,grapa-litwinka-czarna-gora,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2994,gromadzyn-ustrzyki-dolne,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
2995,gubalowka-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2996,hajduk,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2997,henryk,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2998,homole-jaworki,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
2999,huzele,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3000,jacnia,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
3001,jastrzebia,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3002,jaworzyna-krynicka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3003,jodla,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3004,jugow-park,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3005,jurasowka-siemiechow,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3006,kalinec-przesieka,Europe,Poland,Poland,PL
3007,kalnica-pl,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3008,kamienicaboleslawow,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3009,kamionna-laskowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3010,karlikow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3011,karpatka-panorama,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3012,kartasiowka-rus,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL
3013,kazimierz,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
3014,kiczera-pulawy-rymanow,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3015,klepki-malinka-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
3016,kocierz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3017,kokuszka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3018,kolorowa,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3019,komancza,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3020,korzeniec,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3021,kotlinka-szymbark,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL
3022,koziniec-czarna-gora,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3023,krzyzowa-gora-lidzbark-warminski,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL
3024,kuba-wisla,Europe,Poland,Poland,PL
3025,kudowa-zdroj,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3026,ladek-zdroj,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3027,laworta-ustrzyki-dolne,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3028,lesko-ski-weremien,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3029,limanowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3030,lipki-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3031,lubinka,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3032,lubomierz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3033,lysa-gora-dziwiszow,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3034,lysa-gora-sopot,Europe,Poland,Pomerania (Wojewodztwo pomorskie),PL
3035,maciejowa-rabka-zdroj,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3036,magura-skipark-malastow,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3037,male-ciche,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3038,malego-krola,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3039,malinka-zgierz,Europe,Poland,Lodz (Wojewodztwo lodzkie),PL
3040,malta-ski-poznan-posen,Europe,Poland,Greater Poland (Wojewodztwo wielkopolskie),PL
3041,mareszka-krempna,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),PL
3042,master-ski-tylicz,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3043,mazurski-okragle,Europe,Poland,Warmian-Masuria (Wojewodztwo warminsko-mazurskie),PL
3044,mosorny-gron-zawoja,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3045,murzasichle,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3046,myslecinek-bydgoszcz,Europe,Poland,Kuyavian-Pomerania (Wojewodztwo kujawsko-pomorskie),PL
3047,myslenice,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3048,na-stoku-walim,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3049,na-wirchnem-gladyszow,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),PL
3050,narciarski-gornik-sokolec,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3051,nartraj-chrzanow,Europe,Poland,Lublin (Wojewodztwo lubelskie),PL
3052,niechobrz,Europe,Poland,Poland,PL
3053,niestachow,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),PL
3054,nowa-morawa,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),PL
3055,nowa-osada-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),PL
