Resort_ID,Resort_Name,Continent,Country,State_Province,Latitude,Longitude,Country_Code
2244,landsberied,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2245,langenau-tettau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2246,langenberg-geiselwind,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2247,langewiese-hoehenhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2248,langmattlift-aftersteg-todtnau,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2249,laubendorf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2250,laubenthal,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2251,lauenhain-ludwigsstadt,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2252,lausche-waltersdorf,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2253,lautlingen-albstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2254,lechbruck-am-see,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2255,leinzell,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2256,lettenberg-neuffen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2257,lichtenfels-lahm,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2258,lindauer-hang-schoensee,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2259,lochwiesen-tiefenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2260,loeffelberg-herold-thum,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2261,loeffingen-dittishausen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2262,loessnitz,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2263,lohwaldhaeng-lindberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2264,ludwigsstadt,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2265,luggi-leitner-lifts-scheidegg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2266,maelzerberg-schirgiswalde,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2267,maeuseberg-daun,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),51.165691,10.451526,DE
2268,maiergschwendt-ruhpolding,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2269,markersbach,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2270,marmecke,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2271,matthias-schmidt-berg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2272,mauersberg-grossrueckerswalde,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2273,mauertal-soehnstetten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2274,mautgrube-oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2275,mauth,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2276,menzenschwand-st-blasien-spiesshorn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2277,mertenberg-schnaittenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2278,mittagbahn-immenstadt,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2279,moenchswald-mitteleschenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2280,monte-kienader-bergkirchen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2281,monte-sperlasso-velburg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2282,monte-voggo-voggenthal-neumarkt-idopf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2283,moosbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2284,morsbach-springe,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),51.165691,10.451526,DE
2285,muehlleiten-klingenthal,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2286,muehlwiese-lerbach-osterode,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2287,muenstertal-wieden,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2288,muggenbrunn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2289,muggendorf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2290,neue-aecker-dobel,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2291,neuhaus-am-rennweg,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2292,neuhausen-ob-eck,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2293,neukirchen-am-teisenberg-teisendorf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2294,neukirchen-lautertal,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2295,neusatz-bad-herrenalb,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2296,nordenau-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2297,nordhellenlift-silbach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2298,notschrei,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2299,nuestenbach-mosbach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2300,oberau-berchtesgaden,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2301,oberbaerenburg,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2302,oberberg-weiler-simmerberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2303,oberbeuren-kaufbeuren,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2304,oberer-schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2305,oberfrauenwald-waldkirchen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2306,oberhoell-theisseil,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2307,oberhundem-kirchhundem,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2308,oberliezheim-bissingen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2309,oberndorf-jossgrund,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2310,obersalzberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2311,oberstocken-tieringen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2312,oberweissbach,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2313,oberwilhams-missen-wilhams,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2314,ochsenkamp-bad-fredeburg-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2315,ochsenstall,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2316,ochsenwang,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2317,oedengrub-kemnath-bei-fuhrnschwarzenfeld,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2318,oetzlifte-rabenkopf-kochel-am-see,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2319,ostenberg-grevenstein,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2320,panoramalifte-hopfen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2321,pappenheimer-berg-ernstthal-lauscha,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2322,partenstein,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2323,paulusberg-sehmatal-neudorf,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2324,pechberg-oberreifenberg-schmitten,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2325,perlesreut,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2326,petersthal-oy-mittelberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2327,pfannilift-neuhaus-schliersee,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2328,pfeffingen-albstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2329,pfronten-steinach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2330,philippsreut,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2331,plauberg-falkenau,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2332,pobershau-marienberg,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2333,poehla-schwarzenberg,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2334,poehlberg-annaberg-buchholz,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2335,poehlberg-geyersdorf,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2336,pommernlift-inzell,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2337,pressath-wollau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2338,rabenberg-breitenbrunn,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2339,rabenstein-zwiesel,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2340,raffelmoos-elbach-fischbachau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2341,ramensteinhang-nattheim,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2342,rankenlift,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2343,rathauslifte-braunlage,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2344,raupennesthang-altenberg,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2345,rauschenbachmuehle-arnsfeld,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2346,ravensberg-bad-sachsa,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2347,rehefeld-zaunhaus,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2348,reicheltberg-kurort-seiffen,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2349,reichenberg-sankt-oswald-riedlhuette,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2350,reichshof-schemmerhausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),51.165691,10.451526,DE
2351,reinerzau,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2352,reinwarzhofen-thalmaessing,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2353,renninger-hang-rudolfsberg,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2354,richterbichl-rottenbuch,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2355,rieder-weiher-dollnstein,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2356,riedlberg-drachselsried,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2357,rimberg-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2358,rindersteige-donzdorf,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2359,roemerlift-buchenberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2360,roessle-lift-schoenwald-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2361,roethenhang-neuschleichach-oberaurach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2362,rohrhardsberg-schonach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2363,ronsberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2364,rosenberg-klosterreichenbach-baiersbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2365,rossfeld-berchtesgaden-oberau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2366,rosts-wiesen-augustusburg,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2367,roter-buehl-neufra,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2368,rothaus-grafenhausen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2369,rothenberg-schnaittach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2370,rother-bergski-ranch-driedorf,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2371,rotterhang-schellerhau,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2372,ruchtal-onstmettingen-albstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2373,rudletzholzer-hang-heideck,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2374,rueckershausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),51.165691,10.451526,DE
2375,rugiswalde,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2376,ruhestein-baiersbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2377,ruhrquelle,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2378,rusel,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2379,sachrang,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2380,sackpfeife-biedenkopf,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2381,saegenhof-urach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2382,salmendingen-burladingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2383,salzburger-kopf-stein-neukirchrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2384,sandberg-bopfingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2385,sandern-ewattingen-wutach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2386,sankt-oswald-sankt-oswald-riedlhuette,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2387,sauerberg-frammersbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2388,sayda-mortelgrund,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2389,schaeferkarren-moehringen-tuttlingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2390,schamhaupten-altmannstein,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2391,schanze-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2392,schauinsland-hofsgrund,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2393,schebdach-jungingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2394,scheuerfeld,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),51.165691,10.451526,DE
2395,schierling,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2396,schillingstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2397,schlechteberg-ebersbachsachsen,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2398,schleissberg-gickelsberg-ohorn,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2399,schlipruethen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2400,schloppach-bei-waldsassen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2401,schlossberg-haderlsdorf-beratzhausen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2402,schlossberg-kuestelberg-medebach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2403,schlossberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2404,schlossberg-osternohe,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2405,schlossberg-tailfingen-albstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2406,schlossberglift-wurmannsquick,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2407,schmallenberger-hoehe-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2408,schmalzlalm-rettenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2409,schmiedefeld-am-rennsteig,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2410,schneckenstein-tannenbergsthal,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2411,schneeberglifte-waldau-titisee-neustadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2412,schneitweg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2413,schnorrenbach-loehrbach-birkenau,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2414,schoenanger-rinchnach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2415,schoenberg-niederurmelsdorf-siegenburg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2416,schoene-aussicht-bad-steben,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2417,schoenheide-stuetzengruen,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2418,schorrberg-bad-marienberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2419,schulenberg-skialpinum,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2420,schwabenwiese-mindelheim,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2421,schwaebeleholzlift-sonthofen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2422,schwaerzenbach-titisee-neustadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2423,schwaerzenlifts-eschach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2424,schwalefeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2425,schwarzenbachlift-altglashuetten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2426,schwarzenberg-elstra,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2427,schwarzer-mann-pruem,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),51.165691,10.451526,DE
2428,schwarzhorn-waldstetten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2429,schwedenwall-hohe-hoelle,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2430,seeg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2431,seibelseckle-seebach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2432,seimberg-brotterode,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2433,sellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2434,sieben-linden-berg-arzberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2435,silbersattel-steinach,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2436,simmelsberg,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2437,simmersfeld,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2438,sinswang-oberstaufen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2439,sitzambuch-schnaittenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2440,ski-club-moerlenbach-mount-mackenheim,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2441,ski-club-rhoen-fulda-schwedenschanze-simmelsberg,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2442,ski-sport-alm-burladingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2443,snow-city-riyadh,Europe,Germany,Germany,51.165691,10.451526,DE
2444,snow-town-saigon,Europe,Germany,Germany,51.165691,10.451526,DE
2445,snowtropolis-senftenberg,Europe,Germany,Brandenburg,51.165691,10.451526,DE
2446,solla-thurmansbang,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2447,sonnenberg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2448,sonnenbichl-bad-wiessee,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2449,sonnenhanglifte-unterjoch,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2450,sonnenlift-aigis-missen-wilhams,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2451,sonnenlifts-roefleuten-pfronten,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2452,spiegelthalerstrasse-clausthal-zellerfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2453,spielberg-obernhausen,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2454,spies-betzenstein,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2455,spieserlifte-unterjoch,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2456,spitzenbergkoepfle-innerlehen-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2457,springe,Europe,Germany,Lower Saxony (Niedersachsen),51.165691,10.451526,DE
2458,stadtpark-thum,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2459,staffelberg-bad-staffelstein,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2460,steinberglift-langfurth-schoefweg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2461,steinbrunnenlift-hintersteinbach,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2462,steinrueckenlift-ettenhausen-schleching,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2463,sternberg-linderhofe-extertal,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),51.165691,10.451526,DE
2464,sternrodt-bruchhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2465,stetten-am-kalten-markt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2466,stierhuette-falkau,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2467,stixner-lift-missen-wilhams,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2468,stocksberg-beilstein,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2469,stoeckerkopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2470,stokinger-freudenstadt-lauterbad,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2471,stollenbach-bei-oberried,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2472,streckewalde-grossrueckerswalde,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2473,sulzberg-oberthannen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2474,sulzberglift-hammer-siegsdorf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2475,taele-messstetten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2476,taennicht-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2477,talblick-mitteltal-baiersbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2478,tannenberglift-immenreuth,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2479,tannerfeld-bayrischzell,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2480,tegelberg-schwangau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2481,tennenbronn-schramberg,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2482,tettau-wildberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2483,thaemers-floss-neukirchen-knuell,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2484,thalerhoehe-wiederhofen-missen-wilhams,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2485,thoma-hinterzarten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2486,thurner,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2487,torfhauslifte-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2488,traifelberg-honau-lichtenstein,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2489,tranzlberg-moosach-falkenberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2490,treffelhausen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2491,treisberg-schmitten,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2492,truchtelfingen-albstadt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2493,truebenreute-dewangen-aalen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2494,trusetal,Europe,Germany,Thuringia (Thuringen),51.165691,10.451526,DE
2495,tuernental-fuernsal-dornhan,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2496,uebersfeld-marxheim,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2497,unter-tann-gosheim,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2498,unterhuette-waldmuenchen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2499,unterstmatt,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2500,unterweissenbach,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2501,urspring-lonsee,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2502,usseln,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),51.165691,10.451526,DE
2503,valtenberg-valtenhaeuser-neukirchlausitz,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2504,vilsingen,Europe,Germany,Southern Germany,51.165691,10.451526,DE
2505,vogelskopf-baiersbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2506,voithenberg-furth-im-wald,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2507,voraufvogling-siegsdorf,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2508,wagnershalde-messstetten,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2509,waldhaeuser-neuschoenau,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2510,waldskilift-schnittlingen-boehmenkirch,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2511,waldsportpark-ebersberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2512,wallberg-rottach-egern,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2513,walpersdorf,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),51.165691,10.451526,DE
2514,wartberg-laengenau-selb,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2515,wartenberg,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2516,wasentegernbach-loh-dorfen,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
2517,wasserkuppe,Europe,Germany,Hesse (Hessen),51.165691,10.451526,DE
2518,wehingen,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2519,wehrhalden,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2520,wehrsdorf-sohland-an-der-spree,Europe,Germany,Saxony (Sachsen),51.165691,10.451526,DE
2521,weikersberg-koenigsbronn,Europe,Germany,Baden-Wurttemberg,51.165691,10.451526,DE
2522,weissbach-an-der-alpenstrasse-schneizlreuth,Europe,Germany,Bavaria (Bayern),51.165691,10.451526,DE
